,Time,User,Key/Agent,Message
184,2020-05-29 08:35:29,shukrithis-ubuntu,systemd[1],' Reached target Sleep.\n'
185,2020-05-29 08:35:29,shukrithis-ubuntu,systemd[1],' Starting Suspend...\n'
186,2020-05-29 08:35:29,shukrithis-ubuntu,systemd-sleep[25527],' Suspending system...\n'
187,2020-05-29 08:36:03,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
188,2020-05-29 08:36:03,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
189,2020-05-29 08:36:03,shukrithis-ubuntu,systemd[1],' Stopped target Bluetooth.\n'
190,2020-05-29 08:36:03,shukrithis-ubuntu,systemd-sleep[25527],' System resumed.\n'
191,2020-05-29 08:36:04,shukrithis-ubuntu,systemd-sleep[25527],' /dev/sda:\n'
192,2020-05-29 08:36:04,shukrithis-ubuntu,systemd-sleep[25527],'  setting Advanced Power Management level to 0x80 (128)\n'
193,2020-05-29 08:36:04,shukrithis-ubuntu,systemd-sleep[25527],'  APM_level#011= 128\n'
194,2020-05-29 08:36:04,shukrithis-ubuntu,systemd[1],' Reached target Bluetooth.\n'
195,2020-05-29 08:36:05,shukrithis-ubuntu,systemd-sleep[25527],' /dev/sda:\n'
196,2020-05-29 08:36:05,shukrithis-ubuntu,systemd-sleep[25527],'  setting standby to 36 (3 minutes)\n'
197,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' systemd-suspend.service: Succeeded.\n'
198,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' Started Suspend.\n'
199,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' Stopped target Sleep.\n'
200,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' Reached target Suspend.\n'
201,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' Stopped target Suspend.\n'
202,2020-05-29 08:36:05,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
203,2020-05-29 08:36:05,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
204,2020-05-29 08:36:05,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
205,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
206,2020-05-29 08:36:05,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
207,2020-05-29 08:36:09,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
208,2020-05-29 08:36:11,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
209,2020-05-29 08:36:11,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
210,2020-05-29 08:36:11,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
211,2020-05-29 08:36:12,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
212,2020-05-29 08:36:12,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
213,2020-05-29 08:36:18,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
214,2020-05-29 08:36:22,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
215,2020-05-29 08:36:39,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
216,2020-05-29 08:36:42,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
217,2020-05-29 08:36:43,shukrithis-ubuntu,/usr/lib/gdm3/gdm-x-session[2348],' (II) systemd-logind: got fd for /dev/input/event6 13:70 fd 77 paused 0\n'
218,2020-05-29 08:37:39,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
219,2020-05-29 08:37:39,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
220,2020-05-29 08:37:39,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
221,2020-05-29 08:37:39,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
222,2020-05-29 08:37:40,shukrithis-ubuntu,systemd-resolved[916],"' Server returned error NXDOMAIN, mitigating potential DNS violation DVE-2018-0001, retrying transaction with reduced feature level UDP.\n'"
223,2020-05-29 08:37:40,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.2.1.\n'
224,2020-05-29 08:37:45,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
225,2020-05-29 08:37:49,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
226,2020-05-29 08:37:50,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
227,2020-05-29 08:38:04,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
228,2020-05-29 08:38:04,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
229,2020-05-29 08:38:18,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
230,2020-05-29 08:38:30,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
231,2020-05-29 08:38:30,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
232,2020-05-29 08:38:30,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
233,2020-05-29 08:38:37,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
234,2020-05-29 08:38:40,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
235,2020-05-29 08:38:52,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
236,2020-05-29 08:40:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
237,2020-05-29 08:44:44,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
238,2020-05-29 08:44:57,shukrithis-ubuntu,/usr/lib/gdm3/gdm-x-session[2348],' (II) systemd-logind: releasing fd for 13:70\n'
239,2020-05-29 08:44:58,shukrithis-ubuntu,/usr/lib/gdm3/gdm-x-session[2348],' (II) systemd-logind: got fd for /dev/input/event6 13:70 fd 77 paused 0\n'
240,2020-05-29 08:54:31,shukrithis-ubuntu,systemd[1],' fwupd.service: Succeeded.\n'
241,2020-05-29 08:59:43,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
242,2020-05-29 09:04:32,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
243,2020-05-29 09:04:32,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
244,2020-05-29 09:04:32,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
245,2020-05-29 09:04:32,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
246,2020-05-29 09:04:32,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
247,2020-05-29 09:04:42,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
248,2020-05-29 09:05:13,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
249,2020-05-29 09:05:13,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
250,2020-05-29 09:05:13,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
251,2020-05-29 09:05:25,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
252,2020-05-29 09:05:31,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
253,2020-05-29 09:05:42,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
254,2020-05-29 09:05:42,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
255,2020-05-29 09:05:42,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
256,2020-05-29 09:05:42,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
257,2020-05-29 09:05:42,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
258,2020-05-29 09:05:46,shukrithis-ubuntu,systemd-resolved[916],"' Server returned error NXDOMAIN, mitigating potential DNS violation DVE-2018-0001, retrying transaction with reduced feature level UDP.\n'"
259,2020-05-29 09:05:46,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.2.1.\n'
260,2020-05-29 09:05:56,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
261,2020-05-29 09:09:30,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
262,2020-05-29 09:13:07,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
263,2020-05-29 09:13:07,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
264,2020-05-29 09:13:07,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
265,2020-05-29 09:13:20,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.timedate1\' unit=\'dbus-org.freedesktop.timedate1.service\' requested by \':1.1839\' (uid=1000 pid=26415 comm=""/usr/bin/gnome-calendar --gapplication-service "" label=""unconfined"")\n'"
266,2020-05-29 09:13:20,shukrithis-ubuntu,systemd[1],' Starting Time & Date Service...\n'
267,2020-05-29 09:13:20,shukrithis-ubuntu,systemd[1],' Started Time & Date Service.\n'
268,2020-05-29 09:13:37,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
269,2020-05-29 09:13:46,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
270,2020-05-29 09:13:50,shukrithis-ubuntu,systemd[1],' systemd-timedated.service: Succeeded.\n'
271,2020-05-29 09:14:27,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
272,2020-05-29 09:14:27,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
273,2020-05-29 09:14:27,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
274,2020-05-29 09:14:27,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
275,2020-05-29 09:14:27,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
276,2020-05-29 09:14:37,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
277,2020-05-29 09:15:08,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
278,2020-05-29 09:15:08,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
279,2020-05-29 09:15:08,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
280,2020-05-29 09:15:16,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
281,2020-05-29 09:15:20,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
282,2020-05-29 09:15:55,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
283,2020-05-29 09:15:55,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
284,2020-05-29 09:15:55,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
285,2020-05-29 09:16:05,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
286,2020-05-29 09:16:39,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
287,2020-05-29 09:17:14,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
288,2020-05-29 09:17:33,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
289,2020-05-29 09:17:33,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
290,2020-05-29 09:17:33,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
291,2020-05-29 09:17:40,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
292,2020-05-29 09:17:40,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
293,2020-05-29 09:17:41,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
294,2020-05-29 09:18:00,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
295,2020-05-29 09:18:11,shukrithis-ubuntu,systemd-resolved[916],"' Server returned error NXDOMAIN, mitigating potential DNS violation DVE-2018-0001, retrying transaction with reduced feature level UDP.\n'"
296,2020-05-29 09:18:11,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 2401:4900:260d:2fa7::a5.\n'
297,2020-05-29 09:19:46,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
298,2020-05-29 09:19:46,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
299,2020-05-29 09:19:47,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
300,2020-05-29 09:19:51,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
301,2020-05-29 09:21:55,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
302,2020-05-29 09:30:01,shukrithis-ubuntu,CRON[26947],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
303,2020-05-29 09:34:02,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
304,2020-05-29 09:34:02,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
305,2020-05-29 09:34:02,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
306,2020-05-29 09:34:07,shukrithis-ubuntu,systemd[1],' Condition check resulted in Run anacron jobs being skipped.\n'
307,2020-05-29 09:34:32,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
308,2020-05-29 09:35:21,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
309,2020-05-29 09:35:21,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
310,2020-05-29 09:35:21,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
311,2020-05-29 09:35:21,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
312,2020-05-29 09:35:21,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
313,2020-05-29 09:35:21,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
314,2020-05-29 09:35:21,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
315,2020-05-29 09:35:26,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
316,2020-05-29 09:35:27,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
317,2020-05-29 09:35:27,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
318,2020-05-29 09:35:31,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
319,2020-05-29 09:35:32,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
320,2020-05-29 09:35:58,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
